timestamp,uv,accelX,accelY,accelZ,r,g,b,c,colorTemp,lux,target,code
1716402451,0,3124,-1390,9119,5214,6370,7812,16244,7921,2643,,
1716402453,4,3149,-1037,6277,5124,6259,7666,15939,7914,2604,,
1716402455,6,4012,-818,10171,5451,6549,7985,16542,7789,2722,,
1716402457,3,2024,-2253,6303,5342,6423,7830,16217,7795,2672,,
1716402459,5,5377,-989,4960,5547,6568,7955,16430,7662,2743,,
1716402461,4,2540,78,8838,5266,6289,7641,15774,7746,2624,,
1716402463,5,2761,55,7199,5828,6734,8078,16580,7458,2824,,
1716402465,3,3253,-1970,9016,5382,6181,7412,15112,7442,2583,,
1716402467,4,2510,-1634,8530,5135,5812,6952,14062,7352,2418,,
1716402469,6,2468,-2074,7306,4628,5318,6448,13124,7517,2171,,
1716402471,3,4432,-1862,10542,3842,4353,5229,10624,7364,1796,,
1716402473,0,2806,1145,5645,3131,3809,4594,9436,7878,1633,,
1716402475,3,4549,-2745,7181,3894,5019,6177,13038,8233,2136,,
1716402476,5,3909,-869,6950,4458,5682,6962,14678,8140,2425,,
1716402478,5,2514,-675,4531,4868,6049,7364,15489,7939,2577,,
1716402480,5,4885,-1004,4148,5059,6223,7581,15906,7884,2631,,
1716402482,6,4548,-881,10260,5209,6392,7835,16359,7926,2663,,
1716402484,3,3230,127,8261,5023,6252,7676,16100,8010,2619,,
1716402486,6,1505,1671,5571,5695,6865,8370,17433,7783,2860,,
1716402488,9,2124,-797,6548,5629,6868,8278,17502,7728,2953,,
1716402490,6,3357,-3282,8488,5799,7019,8425,17784,7659,3029,,
1716402492,5,4201,3671,8987,5947,7215,8430,18151,7439,3287,,
1716402494,4,1712,1486,8001,6166,7349,8544,18223,7333,3344,,
1716402496,4,629,-349,6149,6262,7370,8572,18114,7288,3325,,
1716402498,3,3327,-91,7307,6029,6960,8189,16998,7290,3034,,
1716402500,9,3323,1504,11030,6073,6915,8128,16784,7204,2993,,
1716402502,4,1949,2836,8109,6053,6877,8098,16751,7191,2962,,
1716402504,5,3043,1657,6140,5911,6798,8061,16740,7303,2910,,
1716402506,4,2351,-543,8343,5793,6785,8093,16906,7441,2905,,
1716402508,4,2955,425,9100,5855,6935,8254,17341,7483,3003,,
1716402510,8,1233,584,6755,6048,7194,8506,17955,7456,3165,,
1716402512,3,4375,-1537,6833,5872,7026,8390,17599,7582,3042,,
1716402514,6,4448,868,9586,5775,6923,8235,17315,7564,3024,,
1716402516,4,2189,3148,4502,5714,6821,8083,16996,7513,2994,,
1716402518,8,1916,-1261,5623,5450,6402,7565,15813,7409,2798,,
1716402520,13,3938,-425,11590,5368,6139,7107,14835,7105,2745,,
1716402522,4,2255,1707,8439,4683,5290,6249,12786,7213,2255,,
1716402524,5,1552,-4,5867,3759,4492,5417,11358,7626,1904,,
1716402526,40,5912,763,11043,3810,4609,5534,11658,7667,1987,,
1716402528,3,3106,1606,9917,3444,4304,5341,11231,8074,1766,,
1716402530,2,2344,965,5431,3491,4318,5331,11213,7974,1780,,
1716402531,2,1940,-3140,8649,3684,4610,5676,12013,8005,1925,,
1716402533,3,3316,-269,10614,3877,4861,5953,12665,7962,2056,,
1716402535,3,3461,-1395,8954,3920,4933,6032,12872,7962,2098,,
1716402537,4,1594,-502,7411,4392,5600,6850,14668,8034,2399,,
1716402539,15,1764,-1475,7247,4827,6136,7409,15891,7943,2695,,
1716402541,12,4732,-1666,7143,5325,6619,7930,16852,7803,2914,,
1716402543,5,5456,-2947,8506,5702,6842,8037,17016,7470,3065,,
1716402545,3,6049,-1432,11361,5330,6201,6711,15136,6594,3145,,
1716402547,5,6023,-657,10552,3698,4480,5433,11419,7741,1894,,
1716402549,5,3732,256,8432,4294,5496,6681,14457,7967,2390,,
1716402551,3,2068,550,9222,4829,6137,7437,15934,7964,2675,,
1716402553,3,1302,1163,6865,5127,6470,7848,16703,7961,2803,,
1716402555,5,2089,293,6677,5400,6726,8105,17316,7814,2930,,
1716402557,5,1228,-242,6293,6193,7516,8925,18956,7591,3320,,
1716402559,7,1922,-2242,7800,6760,8037,9471,19963,7442,3558,,
1716402561,4,1726,-700,8158,7185,8465,9769,20760,7228,3878,,
1716402563,5,1483,-853,8071,6013,7076,8151,17302,7215,3250,,
1716402565,5,4041,21,10877,3494,4325,5307,11105,7981,1807,,
1716402567,7,204,-614,8925,6086,7236,8581,18075,7479,3164,,
1716402569,4,-1313,3911,6687,6131,7239,8684,18127,7534,3079,,
1716402571,5,41,1020,9293,5783,6886,8270,17287,7595,2938,,
1716402573,5,-799,-206,8040,5743,6775,8060,16878,7468,2929,,
1716402575,9,-2615,-2433,8002,5471,6403,7642,15990,7431,2736,,
1716402577,3,143,4122,9335,5758,6507,7617,15747,7119,2826,,
1716402579,2,3203,-2376,11665,4804,5319,6269,12672,7096,2247,,
1716402581,6,370,-2087,8220,4482,4937,5816,11676,7081,2080,,
1716402583,1,2145,-2657,7979,4796,5349,6348,12834,7193,2239,,
1716402585,3,-1723,171,4324,5408,6113,7187,14719,7186,2632,,
1716402586,5,-225,-202,8086,5142,5964,6841,14624,7060,2737,,
1716402588,2,-729,-1885,7884,4624,5350,6330,13204,7315,2310,,
1716402590,3,796,-1,7930,3622,4238,5091,10693,7446,1787,,
1716402592,2,-402,-411,5259,3392,3985,4790,9995,7510,1682,,
1716402594,6,-2680,-1243,2605,3843,4571,5478,11561,7527,1957,,
1716402596,5,53,1049,5266,4837,5682,6616,14317,7178,2555,,
1716402598,4,-646,-344,5678,5151,5977,7093,14834,7340,2570,,
1716402600,4,973,-3414,8738,4438,5314,6358,13507,7532,2293,,
1716402602,4,945,197,5507,4338,5139,6139,13074,7438,2209,,
1716402604,4,-1564,89,4423,5567,6437,7676,16018,7351,2734,,
1716402606,4,-946,728,5459,5716,6505,7680,15883,7219,2790,,
1716402608,6,-2720,1027,4451,5739,6543,7719,15957,7230,2814,,
1716402610,4,-2584,460,8198,5758,6525,7654,15791,7161,2827,,
1716402612,3,-78,864,10062,5334,6014,7025,14449,7111,2618,,
1716402614,1,245,273,10125,4067,4539,5339,10771,7155,1936,,
1716402616,1,-2191,3120,9094,3663,4033,4756,9483,7112,1695,,
1716402618,0,4865,1515,14722,3967,4402,5204,10508,7136,1851,,
1716402620,3,1449,2110,8459,4277,4777,5709,11621,7217,1972,,
1716402622,4,2324,425,9278,4764,5426,6522,13402,7355,2244,,
1716402624,5,402,-2329,5729,5510,6499,7761,16301,7472,2788,,
1716402626,3,-1075,923,6905,5685,6387,7444,15454,7035,2787,,
1716402628,1,411,300,6304,5913,6744,7886,16505,7131,2952,,
1716402630,6,-1644,-2748,5330,6055,6956,8146,17103,7178,3051,,
1716402632,1,295,-126,5507,6278,7201,8400,17640,7144,3179,,
1716402634,2,-2338,-1694,5248,5943,6827,7940,16723,7127,3034,,
1716402636,3,-2840,-2229,4948,5370,6218,7328,15444,7253,2707,,
1716402638,5,-3107,869,9635,4905,5595,6519,13836,7056,2467,,
1716402640,1,2670,2038,12344,4413,5078,5997,12599,7233,2192,,
1716402642,33,125,-370,6059,4666,5295,6211,12974,7120,2296,,
1716402644,3,-1569,3099,4410,4091,4682,5416,11554,7020,2097,,
1716402645,0,-1094,4822,5630,3714,4288,5051,10626,7237,1865,,
1716402647,4,346,5121,10494,4027,4618,5454,11235,7296,1989,,
1716402649,7,2315,5975,14972,4813,5504,6484,13505,7212,2379,,
1716402651,3,2506,4940,4714,5364,6221,7058,15452,6913,2911,,
1716402653,4,1362,1761,6434,5799,6655,7516,16361,6838,3120,,
1716402655,2,377,3713,5063,5281,6129,6899,15136,6869,2909,,
1716402657,4,533,1595,7686,2918,3273,3732,7780,6880,1487,,
1716402659,0,-3188,980,9515,2114,2311,2641,5282,6844,1028,,
1716402661,3,-1476,2097,12634,2568,2831,3279,6581,6983,1234,,
1716402663,3,-1684,-806,6229,2853,3209,3780,7734,7164,1372,,
1716402665,4,-3152,1659,1896,3701,4112,4843,10017,7027,1744,,
1716402667,4,-1604,4731,9611,5184,5746,6606,13796,6835,2551,,
1716402669,1,1715,10259,11381,6324,7129,8040,17228,6760,3314,,
1716402671,2,221,7362,9313,6958,7720,8654,18479,6626,3592,,
1716402673,4,-233,2918,5938,7957,8850,9806,21425,6514,4208,,
1716402675,4,-1239,1493,4202,8410,9299,10189,22511,6386,4489,,
1716402677,6,-134,693,4832,9171,10162,11192,24499,6451,4870,,
1716402679,8,-5060,3985,3661,9619,10462,11405,24825,6282,5042,,
1716402681,8,-697,4796,10194,9632,10316,11283,24175,6231,4897,,
1716402683,3,-757,2332,7120,9779,10384,11201,24060,6085,5016,,
1716402685,2,-977,3064,4313,7447,8150,9037,19601,6429,3831,,
1716402687,5,-2281,6953,6380,5674,6465,7410,16148,6865,2938,,
1716402689,5,-1440,7824,6821,7644,8468,9472,20416,6577,3951,,
1716402691,6,1190,9322,9448,8500,9369,10394,22496,6485,4420,,
1716402693,6,697,4275,7342,9423,10260,11267,24509,6333,4888,,
1716402695,7,1685,3203,6614,9311,10174,11076,24137,6303,4928,,
1716402697,6,-2097,-726,4864,9095,10068,11133,24009,6505,4789,,
1716402699,2,-3047,-51,3916,8594,9433,10701,22526,6662,4266,,
1716402701,5,-818,1692,6478,8599,9647,10642,23601,6507,4645,,
1716402703,4,-2367,1369,8952,7565,8456,9311,20745,6462,4075,,
1716402705,5,-2872,1539,9284,7927,8672,9433,20816,6279,4209,,
1716402707,6,2828,5410,10945,5877,6580,7351,16357,6553,3097,,
1716402708,2,1338,5253,8745,5056,5717,6480,14167,6745,2639,,
1716402710,2,125,816,8333,5913,6587,7272,16070,6475,3154,,
1716402712,4,-645,1317,4499,5381,5967,6584,14639,6428,2852,,
1716402714,4,-1024,1127,4539,4864,5415,6176,13470,6683,2447,,
1716402716,5,-2493,3717,3406,4355,4787,5349,11808,6457,2226,,
1716402718,2,-2101,4430,3877,6961,7829,8616,18911,6538,3790,,
1716402720,6,3612,10779,12026,7505,8383,9245,20914,6429,4028,,
1716402722,11,-1483,4587,6961,7753,8693,9704,20888,6652,4101,,
1716402724,5,-3197,2079,6015,6282,7069,7936,17305,6669,3309,,
1716402726,5,-3099,4446,7361,5221,6006,7020,15143,7069,2646,,
1716402728,6,857,7478,13339,6804,7492,8389,18236,6519,3476,,
1716402730,6,-2667,6377,9840,8428,9150,10024,21875,6293,4369,,
1716402732,6,-1483,4865,11070,8984,9918,10986,23858,6478,4696,,
1716402734,6,-1669,4217,9800,9602,10465,11543,24984,6376,4951,,
1716402736,6,-2296,5922,8798,10305,10996,12063,25788,6228,5181,,
1716402738,2,-1259,3527,10196,9469,10127,11317,23757,6396,4626,,
1716402740,6,1963,3319,9989,11198,12222,13314,28477,6341,5910,,
1716402742,14,-1869,3355,7244,7221,8296,9707,20261,7199,3645,,
1716402744,12,-1464,3053,7796,7320,8369,9772,20328,7166,3680,,
1716402746,6,-1556,2959,7487,7391,8430,9846,20438,7159,3699,,
1716402748,7,252,980,8753,7384,8444,9862,20500,7172,3712,,
1716402750,5,2971,660,8260,13008,13182,14583,29946,5991,5909,,
1716402752,8,1391,555,9347,14322,14468,15779,32445,5873,6637,,
1716402754,8,1111,-17,6548,16642,16053,17363,35240,5498,7226,,
1716402756,10,-315,988,5545,18352,17602,18715,38043,5338,8126,,
1716402758,8,-1431,1201,2792,18125,17462,18780,38003,5451,7931,,
1716402760,7,2531,15,11740,17381,16729,18121,36518,5497,7498,,
1716402762,8,-1782,-657,8970,17973,17386,18581,37853,5434,8006,,
1716402764,3,-797,-1663,7623,17513,17161,18203,37607,5467,8077,,
1716402766,9,769,637,12547,12899,13315,14638,30195,6076,6114,,
1716402768,6,-290,45,10285,12424,13050,14345,29908,6180,6064,,
1716402770,8,-694,-907,10659,11781,12606,13722,29178,6211,6028,,
1716402772,7,-2785,-1340,7623,12218,12749,14118,29223,6194,5822,,
1716402773,9,-577,-715,9805,13258,13740,15078,31222,6086,6346,,
1716402775,3,-2411,-1830,9785,13604,14025,15236,31637,5979,6568,,
1716402777,9,-1827,-1252,7781,11843,12141,13395,27638,6049,5514,,
1716402779,8,-1203,629,4362,13446,13500,14999,30416,5971,5964,,
1716402781,11,-2204,-530,4684,14661,14658,16080,32612,5854,6606,,
1716402783,7,-465,-104,9116,16111,15989,17235,35102,5677,7391,,
1716402785,8,-2354,-1312,4111,18800,17359,18798,36878,5200,7536,,
1716402787,6,-2222,-1243,6909,14937,14397,15515,31182,5472,6518,,
1716402789,2,-1834,450,8888,12655,12458,13587,27412,5707,5610,,
1716402791,6,-3002,-1692,6659,11182,11344,12594,25585,6039,5057,,
1716402793,5,-2537,0,6804,10323,10821,11950,24690,6213,4981,,
1716402795,7,90,-1019,8990,9325,10062,11420,23496,6608,4495,,
1716402797,7,-4,-2252,8577,9584,10266,11617,23877,6539,4589,,
1716402799,7,-1117,-1092,6605,9376,10070,11504,23654,6616,4430,,
1716402801,7,-595,-1031,8419,9660,10272,11716,24146,6526,4501,,
1716402803,7,534,-1315,9577,11581,11890,13375,27261,6207,5217,,
1716402805,9,-1334,-3995,6832,10568,11089,12646,26033,6431,4815,,
1716402807,9,646,-639,5637,12840,12831,14469,29492,6026,5493,,
1716402809,8,1377,-2284,6641,12728,12913,14541,29731,6121,5606,,
1716402811,7,1365,996,7879,12381,12597,14218,29110,6154,5456,,
1716402813,4,-895,-269,8394,14015,13990,15468,31491,5890,6210,,
1716402815,6,-268,610,8363,13833,13936,15459,31511,5977,6190,,
1716402817,7,-406,832,8265,14154,14261,15742,32125,5944,6392,,
1716402819,8,962,-1931,9307,11135,11561,13134,27068,6328,5019,,
1716402821,6,-1897,-2971,7735,10536,11096,12666,26325,6439,4822,,
1716402823,6,-729,-2803,10729,11681,12057,13626,28154,6248,5265,,
1716402825,7,1073,-1075,10888,13538,13547,15199,31227,5991,5862,,
1716402827,4,-3069,-2748,6790,14763,14665,16292,33365,5879,6429,,
1716402829,8,-775,-3098,7997,13945,13794,15469,31781,5906,5922,,
1716402831,9,149,-2080,8968,15199,14949,16540,33898,5781,6554,,
1716402833,7,-58,-3319,9973,16108,16168,17425,36069,5741,7535,,
1716402835,4,-1102,-1973,7499,11230,11709,12764,26978,6051,5493,,
1716402837,7,-2515,-3857,3591,14727,14807,16241,33616,5868,6702,,
1716402838,6,910,424,5258,14435,14820,16141,33866,5950,6891,,
1716402840,8,-2458,-3490,3414,13920,14403,15723,33127,6012,6706,,
1716402842,14,1758,-1603,3481,14165,14463,15954,33347,5998,6552,,
1716402844,5,1763,-595,6388,23310,21534,22718,45799,5019,9793,,
1716402846,7,2238,-372,5567,16004,15904,17162,35731,5673,7345,,
1716402848,4,3443,1446,6964,12143,12590,13748,29362,6007,5867,,
1716402850,5,1863,8516,7447,9728,10531,11644,25569,6313,4941,,
1716402852,7,244,6175,7694,12835,13164,14407,30625,5954,6066,,
1716402854,6,-765,7082,6842,15414,15494,16671,35087,5723,7249,,
1716402856,8,-619,4904,12453,15950,15962,16950,35715,5607,7609,,
1716402858,8,-4219,4400,10093,15914,15814,16748,35224,5543,7535,,
1716402860,11,-3783,3627,9157,44276,38131,38888,65535,0,17347,,
1716402862,7,-914,5340,15781,27642,24775,25224,49890,4531,11668,,
1716402864,7,-4431,1600,7645,11856,12257,13312,28116,5971,5753,,
1716402866,5,-4488,89,6351,13426,13620,14651,30921,5781,6415,,
1716402868,5,-4548,637,4774,10301,10402,11103,23721,5689,4947,,
1716402870,6,-3442,2493,2383,11725,11300,11663,24652,5165,5492,,
1716402872,2,-1286,1324,5096,7290,7468,8199,17979,5922,3419,,
1716402874,3,-260,1879,5982,7330,7809,8596,19222,6151,3654,,
1716402876,6,-1816,1333,5431,8106,8515,9096,21075,5853,4150,,
1716402878,5,-2117,2150,4190,5675,6142,6867,15127,6366,2825,,
1716402880,2,-2993,1080,4260,3515,3777,4338,8930,6649,1645,,
1716402882,2,-2494,1823,6709,5021,4573,4891,9126,4989,2007,,
1716402884,4,-3122,409,4485,3753,3544,3918,7212,5559,1507,,
1716402886,5,-4125,154,4740,5328,5102,5719,10795,5762,2137,,
1716402888,4,-5501,574,5820,8706,8580,9491,18935,5826,3769,,
1716402890,8,-2067,3109,10978,10893,10704,11562,23510,5620,4896,,
1716402892,0,-328,2172,13965,6769,6713,7589,14644,6079,2843,,
1716402894,0,-307,289,13873,5608,5522,6227,11801,6034,2337,,
1716402896,5,1044,1308,11252,6480,6203,6908,12922,5719,2630,,
1716402898,1,-1648,5083,9909,6779,6668,7479,14125,5990,2849,,
1716402900,6,-20,106,6967,9258,8926,9908,19065,5722,3831,,
1716402901,6,-75,1766,6532,9535,9394,10380,20233,5845,4134,,
1716402903,5,-533,1910,6245,11145,10788,11695,23002,5560,4849,,
1716402905,5,-1339,3803,5071,26778,22896,23964,45369,4353,9905,,
1716402907,9,-2991,1213,8844,13902,14305,15607,32013,6012,6642,,
1716402909,7,-735,3449,13119,14830,14402,15558,31399,5541,6529,,
1716402911,7,-2292,2763,9991,13546,13319,14642,29465,5755,5907,,
1716402913,10,906,-75,7323,14552,14285,15669,31557,5727,6354,,
1716402915,8,363,2769,8237,13728,13748,15155,30468,5911,6150,,
1716402917,9,380,5147,10192,11781,12028,13461,27044,6160,5307,,
1716402919,8,1995,3682,14461,10742,11169,12613,25390,6355,4909,,
1716402921,7,-2762,2546,10117,10615,11164,12711,25608,6494,4871,,
1716402923,3,-1184,3015,12258,10770,11231,12728,25599,6403,4914,,
1716402925,5,-4657,2702,7374,9742,10209,11633,23410,6475,4436,,
1716402927,3,-4587,156,2142,9883,10398,11823,23859,6484,4549,,
1716402929,8,-769,-241,4691,9143,9798,11273,22842,6688,4245,,
1716402931,6,-579,-275,6966,8533,9239,10687,21740,6787,3990,,
1716402933,7,-855,-2097,4745,9741,10492,12005,24512,6668,4611,,
1716402935,5,-167,2281,6569,9186,9935,11505,23424,6782,4278,,
1716402937,7,982,-1447,9847,8661,9399,10897,22240,6807,4047,,
1716402939,4,2460,2849,10386,8268,9068,10510,21578,6864,3935,,
1716402941,3,-150,344,8559,8685,9421,10895,22222,6790,4075,,
1716402943,6,880,1776,11240,7291,8169,9522,19770,7015,3557,,
1716402945,7,-5613,1169,7936,7601,8528,9946,20643,7029,3713,,
1716402947,5,-3946,-142,7667,7703,8638,10097,20906,7048,3743,,
1716402949,7,-3341,-1103,4717,7290,8251,9653,20089,7101,3591,,
1716402951,4,-1375,1414,6189,7679,8598,10072,20823,7055,3705,,
1716402953,3,-2900,3738,5568,7006,7955,9283,19407,7091,3487,,
1716402955,5,-5731,3043,9841,7465,8300,9708,20014,7005,3571,,
1716402957,6,-6040,2370,10280,7545,8383,9768,20132,6979,3632,,
1716402959,6,-2715,703,3972,7877,8684,10122,20811,6932,3740,,
1716402961,5,-683,-1082,7239,7527,8378,9815,20255,7018,3596,,
1716402963,7,2602,-573,10986,9679,10554,12253,25035,6848,4547,,
1716402965,5,-900,-1148,10029,8980,9872,11556,23644,6954,4208,,
1716402966,6,-1172,-682,5980,9248,10046,11672,23768,6835,4310,,
1716402968,4,-2378,4260,9362,7493,8441,9914,20567,7101,3634,,
1716402970,10,-2711,671,11306,7175,8077,9474,19640,7092,3484,,
1716402972,7,-4311,989,4642,8404,9324,10961,22523,7031,3965,,
1716402974,6,317,-1073,7949,7698,8673,10230,21169,7137,3702,,
1716402976,6,-2325,-175,9445,7806,8751,10320,21262,7117,3724,,
1716402978,5,-2508,-2044,9009,6694,7664,9011,18854,7190,3328,,
1716402980,5,-1903,896,6102,6847,7876,9308,19441,7260,3395,,
1716402982,3,641,2278,13052,6832,7861,9309,19407,7282,3376,,
1716402984,5,-4034,867,10920,6328,7384,8668,18430,7249,3256,,
1716402986,3,-1916,-366,5340,7257,8108,9507,19661,7043,3483,,
1716402988,5,1227,-970,13255,7829,8553,9963,20386,6877,3666,,
1716402990,6,-2625,-744,6344,8515,9260,10751,21995,6823,3982,,
1716402992,5,-875,715,6991,7933,8748,10232,21039,6954,3743,,
1716402994,6,-3889,-2509,10856,7430,8291,9726,20100,7039,3555,,
1716402996,7,-3704,1447,8650,7762,8601,10088,20759,7003,3672,,
1716402998,3,-1536,408,4671,7334,8188,9606,19818,7051,3511,,
1716403000,6,200,0,9584,8520,9332,10902,22313,6913,3983,,
1716403002,4,-1502,-174,3116,9050,9799,11419,23297,6822,4170,,
1716403004,6,-388,4531,10420,7400,8293,9791,20167,7122,3520,,
1716403006,6,-4783,270,8250,6921,7844,9249,19189,7168,3364,,
1716403008,6,-1635,138,4259,7263,8182,9674,19995,7155,3475,,
1716403010,5,923,503,12629,7123,8072,9542,19799,7181,3444,,
1716403012,4,-2572,-258,4867,8561,9512,11258,23182,7073,3994,,
1716403014,5,-1912,2725,7834,7287,8282,9833,20433,7220,3509,,
1716403016,6,-4458,500,6280,7027,8056,9563,19945,7266,3434,,
1716403018,5,1511,-1355,10638,6972,7989,9511,19796,7288,3384,,
1716403020,6,-3582,-312,7616,7185,8196,9785,20288,7288,3441,,
1716403022,6,-185,727,8913,6995,7950,9509,19625,7291,3317,,
1716403024,5,-931,-2455,11428,6985,8057,9614,20092,7330,3412,,
1716403026,5,1573,-2772,9038,7597,8789,10449,21922,7314,3758,,
1716403028,5,-1162,1125,7660,8236,9288,10893,22587,7103,4013,,
1716403030,7,-156,2684,8593,7671,8764,10392,21718,7226,3736,,
1716403032,2,-4436,620,10821,6585,7559,8883,18665,7189,3291,,
1716403033,4,-1585,-913,4726,5876,6433,7378,15432,6727,2845,,
1716403035,0,-3490,2657,9146,5445,5343,5893,11719,5776,2352,,
1716403037,1,-1030,1153,9015,5417,5230,5791,11462,5687,2257,,
1716403039,4,-1874,-643,4688,7701,8021,9121,18755,6362,3484,,
1716403041,4,-497,-626,10506,8204,8630,9867,20334,6462,3736,,
1716403043,6,-2631,38,5915,7671,8118,9246,19099,6476,3555,,
1716403045,4,-4793,-1178,3215,4117,4527,5172,10851,6726,2023,,
1716403047,10,2901,-4191,8786,2504,2722,3084,6533,6568,1226,,
1716403049,6,267,-1590,7169,5133,5700,6493,13536,6801,2577,,
1716403051,0,1001,826,5640,4021,4525,5166,10996,6839,2055,,
1716403053,1,3831,1029,9708,4454,4978,5705,11975,6860,2235,,
1716403055,8,1044,266,7289,5562,6209,7093,15141,6777,2802,,
1716403057,3,3523,-396,9450,4573,4991,5634,11692,6634,2269,,
1716403059,7,535,-576,6603,8198,9262,10450,22761,6726,4308,,
1716403061,3,-486,-1097,5940,8479,9756,11302,24225,7048,4373,,
1716403063,2,-221,-308,5321,7710,8863,10330,22181,7067,3925,,
1716403065,7,-620,88,5405,6865,7828,9123,19547,7019,3449,,
1716403067,3,-1753,-798,6611,6283,6977,8124,17215,6871,3026,,
1716403069,7,-1693,-67,4712,5858,6702,7886,16419,7210,2904,,
1716403071,8,-927,148,4975,8355,9532,11085,23639,7029,4219,,
1716403073,14,104,1714,6903,8752,10002,11615,24671,7048,4444,,
1716403075,4,1534,2694,6856,8772,10082,11711,24901,7086,4493,,
1716403077,8,4457,3305,9415,8956,10258,11804,25305,6979,4643,,
1716403079,8,3084,3467,11067,9004,10237,11804,25072,6973,4595,,
1716403081,7,-30,2095,10254,9047,10235,11830,24934,6980,4558,,
1716403083,4,-1242,1419,6852,8687,9951,11479,24436,7020,4484,,
1716403085,9,1489,1045,6768,8702,9936,11487,24317,7031,4450,,
1716403087,7,2679,-892,8364,8731,9949,11464,24313,6991,4477,,
1716403089,7,-486,-240,11128,9395,10571,12016,25442,6831,4840,,
1716403091,5,-2554,2100,5371,9217,10421,11818,25234,6823,4806,,
1716403093,5,2091,1798,11562,8450,9504,11003,22931,6990,4204,,
1716403095,6,-1247,1841,6946,7749,8605,9960,20596,6923,3776,,
1716403097,6,-418,2565,4362,8315,9283,10732,22293,6939,4097,,
1716403099,7,4586,367,13117,8310,9631,10896,23869,6892,4528,,
1716403101,6,-3,1834,7428,8107,9476,10781,23595,6981,4433,,
1716403103,6,4934,4062,7901,7730,8845,10050,22054,6824,4095,,
1716403104,5,-108,743,7597,6316,7303,8303,17974,6944,3399,,
1716403106,8,1237,2467,6933,5654,6473,7377,16049,6872,2981,,
1716403108,8,1718,562,6451,4820,5568,6392,13636,7045,2545,,
1716403110,3,-413,1111,5932,3981,4625,5302,11204,7115,2126,,
1716403112,3,-211,3971,10637,4304,4896,5585,11716,6962,2242,,
1716403114,4,-849,1588,6901,4837,5368,6074,12610,6770,2456,,
1716403116,1,-409,171,6177,3606,3908,4378,9135,6521,1793,,
1716403118,5,-5,243,8713,4988,5326,5858,12280,6290,2499,,
1716403120,4,-1983,114,7052,6645,7082,7734,16295,6222,3360,,
1716403122,2,-667,3645,9222,4125,4419,5012,10148,6596,1967,,
1716403124,4,584,1244,8829,4129,4610,5218,10874,6804,2116,,
1716403126,4,1084,55,8131,3508,4124,4704,10138,7092,1927,,
